id_obra,contratada,data_fim_previsto,data_inicio,descricao,municipio,percentual_executado,status,valor,
6614,OK EMPREENDIMENTOS,"Tue, 06 May 2014","Mon, 07 Apr 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS PRAIA DO FUTURO - BARRACA VILA GALÉ,FORTALEZA,0.00,Concluida,8068.51,
6615,OK EMPREENDIMENTOS,"Tue, 06 May 2014","Mon, 07 Apr 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS PRAIA DO FUTURO - BARRACA ARPÃO,FORTALEZA,0.00,Concluida,8068.51,
6616,OK EMPREENDIMENTOS,"Tue, 06 May 2014","Mon, 07 Apr 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS PRAIA DO FUTURO - BARRACA ITAPARIKA,FORTALEZA,0.00,Concluida,7559.28,
6617,OK EMPREENDIMENTOS,"Tue, 06 May 2014","Mon, 07 Apr 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS PRAIA DO FUTURO - BARRACA AMÉRICA DO SOL,FORTALEZA,0.00,Concluida,7559.28,
6618,OK EMPREENDIMENTOS,"Tue, 06 May 2014","Mon, 07 Apr 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS PRAIA DO FUTURO - BARRACA CROCOBEACH,FORTALEZA,0.00,Concluida,8346.46,
6619,OK EMPREENDIMENTOS,"Tue, 06 May 2014","Mon, 07 Apr 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS PRAIA DO FUTURO - BARRACA 02 - TIA,FORTALEZA,0.00,Concluida,9105.19,
6620,L23,"Thu, 08 May 2014","Mon, 10 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - AMPLIAÇÃO, REFORMA, COBERTA E SINALIZAÇÃO DA GUARITA",FORTALEZA,98.45,Concluida,42848.04,
6634,OK EMPREENDIMENTOS,"Mon, 12 May 2014","Fri, 14 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - SUPERINTENDÊNCIA, DRENAGEM, BANHEIROS E PROTOCOLO",FORTALEZA,100.00,Concluida,243335.51,
6635,L23,"Sat, 21 Jun 2014","Mon, 24 Mar 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - MANUTENÇÃO DO CONSELHO DA SECRETARIA DA FAZENDA DO ESTADO DO CEARÁ,FORTALEZA,100.00,Concluida,110462.38,
6636,L23,"Sat, 21 Jun 2014","Mon, 24 Mar 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - RESTAURAÇÃO E PINTURA DOS PRÉDIOS DA SEFAZ 1 E 3,FORTALEZA,100.00,Concluida,167300.72,
6632,L23,"Wed, 11 Jun 2014","Fri, 14 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - RECUPERAÇÃO PARCIAL COBERTA PREDIO DE POLICIA COMUNITARIA - RONDA",FORTALEZA,100.00,Concluida,21314.34,
6633,L23,"Wed, 11 Jun 2014","Fri, 14 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - INSTALAÇÃO DE CFTV",FORTALEZA,100.00,Concluida,65111.74,
6651,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SALA/GALPÃO",FORTALEZA,99.33,Concluida,220567.35,
6637,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SERVIÇOS NO AMBULATÓRIO (CGTES - ASCOM)",FORTALEZA,100.00,Concluida,2318.43,
6638,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - MANUTENÇÃO DA FACHADA",FORTALEZA,100.00,Concluida,13792.36,
6639,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - MANUTENÇÃO DA SALA DO GT - SOCIAL",FORTALEZA,100.00,Concluida,13476.51,
6640,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - MANUTENÇÃO DA SALA DE RECEPÇÃO",FORTALEZA,100.00,Concluida,16265.47,
6641,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - MANUTENÇÃO DA SALA DA ASCOM",FORTALEZA,100.00,Concluida,7828.57,
6912,L23,"Fri, 15 May 2015","Thu, 16 Apr 2015","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - PEFOCE - MANUTENÇÃO NOS POSTES",FORTALEZA,100.00,Concluida,44753.59,
6642,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SERVIÇOS NA COPAS",FORTALEZA,100.00,Concluida,1131.27,
6643,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SALA DA XEROX",FORTALEZA,100.00,Concluida,4320.36,
6644,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SALA NUCONS",FORTALEZA,100.00,Concluida,26119.75,
6646,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SALA DO PATRIMONIO",FORTALEZA,100.00,Concluida,15704.54,
6647,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SALA DO RH(PROTOCOLO)",FORTALEZA,100.00,Concluida,3044.11,
6648,L23,"Sat, 19 Apr 2014","Fri, 21 Mar 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - SALA DO NUOMAN TERCEIRIZADOS",FORTALEZA,100.00,Concluida,8633.35,
6661,L23,"Thu, 26 Jun 2014","Tue, 13 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - PINTURA DE QUADRA E RECUPERAÇÃO DE ALAMBRADO,FORTALEZA,100.00,Concluida,51123.67,
6655,L23,"Sun, 19 Oct 2014","Tue, 22 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SESA - MANUTENÇÃO DA COBERTA E PINTURA DO GALPÃO DA CAF II - COASF",FORTALEZA,90.97,Concluida,217561.72,
6663,L23,"Sat, 21 Jun 2014","Thu, 08 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - SEDE MARAPONGA,FORTALEZA,100.00,Concluida,113742.18,
6654,OK EMPREENDIMENTOS,"Wed, 30 Apr 2014","Fri, 31 Jan 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SEJUS - MANUTENÇÃO CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE PROFESSOR CLODOALDO PINTO - CPPL II,ITAITINGA,91.51,Concluida,150590.50,
6795,SM,"Fri, 24 Oct 2014","Thu, 25 Sep 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - URCA - REFORMA DOS BANHEIROS DO CAMPOS DO PIMENTA - CRATO - CE",CRATO,100.00,Concluida,56603.06,
6797,SM,"Fri, 24 Oct 2014","Thu, 25 Sep 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - URCA - MANUTENÇÃO CAMPOS DO PIMENTA II - CRATO - CE",CRATO,98.41,Concluida,41790.82,
6668,OK EMPREENDIMENTOS,"Sun, 31 Aug 2014","Tue, 03 Jun 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SESA/HIAS - GALPÃO, CME, CAPELA E CAIXA D'ÁGUA",FORTALEZA,100.00,Concluida,156325.61,
6674,L23,"Wed, 18 Jun 2014","Tue, 20 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - ELABORAÇÃO DE PROJETOS DO CENTRO INTEGRADO - CIOF,FORTALEZA,100.00,Concluida,46250.83,
6673,L23,"Wed, 18 Jun 2014","Tue, 20 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - ELABORAÇÃO DE PROJETOS DO GABINETE DO SECRETÁRIO,FORTALEZA,100.00,Concluida,57500.42,
6671,L23,"Wed, 18 Jun 2014","Tue, 20 May 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - METROFOR - SUBSTITUIÇÃO DE ESQUADRIAS COM REPOSIÇÕES DE VIDRO",FORTALEZA,100.00,Concluida,18381.66,
6669,OK EMPREENDIMENTOS,"Sun, 31 Aug 2014","Tue, 03 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SESA/HIAS - VANIU DE ABREU,FORTALEZA,100.00,Concluida,146769.58,
6670,OK EMPREENDIMENTOS,"Sun, 31 Aug 2014","Tue, 03 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SESA/HIAS - PETER PAN,FORTALEZA,100.00,Concluida,57344.40,
6658,OK EMPREENDIMENTOS,"Wed, 11 Jun 2014","Tue, 13 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PRÉDIOS PÚBLICOS - FUNECE - MANUTENÇÃO DE COBERTAS DOS BLOCOS DA FUNECE,FORTALEZA,100.00,Concluida,64227.15,
6656,OK EMPREENDIMENTOS,"Tue, 10 Jun 2014","Mon, 12 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PUBLICOS - SESA/HGF - ÁREA EXTERNA DA PASSARELA DO ED.REGIS JÚCA,FORTALEZA,100.00,Concluida,21101.40,
6657,OK EMPREENDIMENTOS,"Tue, 10 Jun 2014","Mon, 12 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PUBLICOS - SESA/HGF - INSTALAÇÕES ELÉTRICAS NAS DEPENDENCIAS DO HGF,FORTALEZA,0.00,Concluida,26977.66,
6667,OK EMPREENDIMENTOS,"Tue, 10 Jun 2014","Mon, 12 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - GABGOV - PREDIO ANEXO GABINETE DO GOVERNADOR,FORTALEZA,100.00,Concluida,81203.89,
6677,L23,"Tue, 24 Jun 2014","Mon, 26 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - FORNECIMENTO E INSTALAÇÃO DE CÂMERAS,FORTALEZA,100.00,Concluida,76058.59,
6688,L23,"Sat, 23 Aug 2014","Wed, 25 Jun 2014","SERVIÇOS DE MANUTENCÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - FUNCEME - MANUTENÇAO COBERTA, ESQUADRIAS E MURO",FORTALEZA,100.00,Concluida,43641.39,
6684,OK EMPREENDIMENTOS,"Fri, 25 Jul 2014","Tue, 27 May 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - REVISÃO ELÉTRICA, FORRO, PINTURA E SERVIÇOS GERAIS - ALDEOTA FASE 1",FORTALEZA,100.00,Concluida,219133.15,
6685,OK EMPREENDIMENTOS,"Fri, 25 Jul 2014","Tue, 27 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - REVISÃO NA ILUMINAÇÃO DO PROTOCOLO - MARAPONGA,FORTALEZA,100.00,Concluida,15541.09,
6686,OK EMPREENDIMENTOS,"Fri, 25 Jul 2014","Tue, 27 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - SUBSTITUIÇÃO DO QGBT - DETRAN MARAPONGA,FORTALEZA,100.00,Concluida,33617.78,
6672,L23,"Wed, 18 Jun 2014","Tue, 20 May 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - METROFOR - SERVIÇOS DE PINTURA E LIMPEZA DA FACHADA E DOS VIDROS NO PRÉDIO NOVO",FORTALEZA,100.00,Concluida,53884.18,
6687,L23,"Sun, 10 Aug 2014","Thu, 12 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CEGAS - ADEQUAÇÃO DA OFICINA E SALA DE TRANSPORTES,FORTALEZA,100.00,Concluida,252563.21,
6682,OK EMPREENDIMENTOS,"Sun, 10 Aug 2014","Thu, 12 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PUBLICOS - DPGE - DEFENSORIA PÚBLICA - NUDEP,FORTALEZA,100.00,Concluida,24269.58,
6679,OK EMPREENDIMENTOS,"Fri, 25 Jul 2014","Tue, 27 May 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - ALDEOTA 2 REVISÃO ELÉTRICA, PINTURA E SERVIÇOS GERAIS",FORTALEZA,100.00,Concluida,249861.20,
6680,OK EMPREENDIMENTOS,"Fri, 25 Jul 2014","Tue, 27 May 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - P.R.E AQUIRAZ MANUTENÇÃO ELÉTRICA E CIVIL,AQUIRAZ,100.00,Concluida,105483.53,
6683,OK EMPREENDIMENTOS,"Sun, 10 Aug 2014","Thu, 12 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PUBLICOS - DPGE - DEFENSORIA PÚBLICA - ESTRUTURAS DAS INSTALAÇÕES ELÉTRICAS E LÓGICAS,FORTALEZA,100.00,Concluida,36306.40,
6678,L23,"Fri, 25 Jul 2014","Wed, 11 Jun 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - PROJETO DE ENGENHARIA E ARBORIZAÇÃO, E TROCA DE PORTA",FORTALEZA,100.00,Concluida,16654.15,
6653,L23,"Sat, 23 Aug 2014","Wed, 25 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - SESA - HOSPITAL DE MESSEJANA DR.CARLOS ALBERTO STUDART GOMES - MANUTENÇÃO NA PARTE ELÉTRICA DO HGM,FORTALEZA,100.00,Concluida,43810.54,
6690,L23,"Sat, 23 Aug 2014","Wed, 25 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - SESA - HOSPITAL DE MESSEJANA DR.CARLOS ALBERTO STUDART GOMES - MANUTENÇÃO DA REDE DE ESGOTO DA UNIDADE,FORTALEZA,100.00,Concluida,95623.07,
6691,L23,"Sat, 23 Aug 2014","Wed, 25 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - SESA - HOSPITAL DE MESSEJANA DR.CARLOS ALBERTO STUDART GOMES - MANUTENÇÃO DO BANCO DE SANGUE,FORTALEZA,100.00,Concluida,87806.66,
6692,L23,"Sat, 23 Aug 2014","Wed, 25 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - SESA - HOSPITAL DE MESSEJANA DR.CARLOS ALBERTO STUDART GOMES - MANUTENÇÃO DA COBERTA PEDIATRIA,FORTALEZA,100.00,Concluida,94178.78,
6693,L23,"Sat, 23 Aug 2014","Wed, 25 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PREDIOS PÚBLICOS - SESA - HOSPITAL DE MESSEJANA DR.CARLOS ALBERTO STUDART GOMES - MANUTENÇÃO DA COBERTA E DA CAIXA D'ÁGUA DA NUTRIÇÃO,FORTALEZA,100.00,Concluida,86868.92,
6700,L23,"Fri, 05 Sep 2014","Tue, 08 Jul 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - MANUTENÇÃO DA FACHADA NA SEDE DO PRÉDIO NO BAIRRO MUCURIPE,FORTALEZA,65.69,Concluida,74966.46,
7241,SM,,,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - ETICE - SITE CRATO",CRATO,0.00,Aguardando OS,6506.23,
6889,L23,"Thu, 26 Mar 2015","Wed, 25 Feb 2015","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIO PÚBLICOS - SEDUC - REFORMA DA SEDUC - PINTURA DA FACHADA NORTE",FORTALEZA,100.00,Concluida,34379.88,
6711,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,"Sat, 09 Aug 2014","Fri, 11 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN -",SOBRAL,100.00,Concluida,20081.11,
6708,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,"Mon, 08 Sep 2014","Fri, 11 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - RECUPERAÇÃO DO TERMINAL RODOVIÁRIO DE COREAÚ - CE",COREAÚ,100.00,Concluida,234081.77,
6717,L23,"Wed, 20 Aug 2014","Tue, 22 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SEDUC - REFORMA DA CAIXA D'ÁGUA DO SETOR DE TRANSPORTE",FORTALEZA,100.00,Concluida,4676.13,
6716,L23,"Wed, 20 Aug 2014","Tue, 22 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PUBLICOS - SEDUC - REFORMA DA REDE DE ESGOTO DO BLOCO - C - TERREO E PISO DAS COPAS DO 2A E 2B",FORTALEZA,100.00,Concluida,4350.43,
6724,OK EMPREENDIMENTOS,"Mon, 21 Jul 2014","Fri, 27 Jun 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - DETRAN - MANUTENÇÃO ELÉTRICA E CIVIL NO DETRAN MARAPONGA,FORTALEZA,100.00,Concluida,58746.11,
6707,L23,"Thu, 07 Aug 2014","Wed, 09 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CBMCE - PINTURA/READEQUAÇÕES DIVERSAS",FORTALEZA,100.00,Concluida,30223.41,
6723,L23,"Tue, 26 Aug 2014","Mon, 28 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - CONPAM - MANUTENÇÃO DA COPA E FACHADA PRINCIPAL",FORTALEZA,100.00,Concluida,20558.72,
6726,L23,"Thu, 02 Oct 2014","Mon, 04 Aug 2014","SERVIÇOS DE MANUTENCÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - SEDE - MANUTENÇÃO DO ACESSO AO ESTACIONAMENTO",FORTALEZA,100.00,Concluida,85017.48,
6729,L23,"Sat, 23 Aug 2014","Fri, 25 Jul 2014","SERVIÇOS DE MANUTENCÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - SEDE - MANUTENÇÃO DA BASE DA CAIXA D'ÁGUA",FORTALEZA,100.00,Concluida,20660.45,
6727,L23,"Mon, 29 Sep 2014","Fri, 01 Aug 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - CEREST/CE - MANUTENÇÃO BANHEIROS DA UNIDADE",FORTALEZA,100.00,Concluida,79999.67,
6728,OK EMPREENDIMENTOS,"Thu, 04 Sep 2014","Wed, 06 Aug 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SEDUC - REFORMA NO GALPÃO DA SEDUC - PERDIGÃO,FORTALEZA,84.80,Concluida,12903.59,
6733,OK EMPREENDIMENTOS,"Thu, 04 Sep 2014","Wed, 06 Aug 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SEDUC -  REFORMA NO GALPÃO SEDUC EXPEDICIONÁRIOS,FORTALEZA,77.60,Concluida,27247.10,
6730,L23,"Thu, 04 Sep 2014","Wed, 06 Aug 2014","SERVIÇOS DE MANUTENCÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - SEDE - CESAU/SESA",FORTALEZA,100.00,Concluida,36114.96,
6732,L23,"Sat, 04 Oct 2014","Wed, 06 Aug 2014","SERVIÇOS DE MANUTENCÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - SEDE - ALMOXARIFADO CENTRAL",FORTALEZA,100.00,Concluida,107771.77,
7240,SM,,,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - ETICE - SITE CEDRO",CEDRO,0.00,Aguardando OS,6970.55,
6705,L23,"Thu, 13 Nov 2014","Thu, 17 Jul 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESPORTE - REFORMA DA QUADRA E PRÉDIO DA VILA OLIMPICA DO GENIBAÚ",FORTALEZA,100.00,Concluida,633392.85,
6737,L23,"Thu, 11 Sep 2014","Wed, 13 Aug 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - GABGOV - MANUTENÇÃO SALAS 1910 E 1911,FORTALEZA,100.00,Concluida,9419.49,
6738,L23,"Thu, 11 Sep 2014","Wed, 13 Aug 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - GABGOV - MANUTENÇÃO DA COBERTA,FORTALEZA,100.00,Concluida,27479.41,
6739,L23,"Sat, 11 Oct 2014","Wed, 13 Aug 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - IDACE - ADEQUAÇÃO DE PONTOS LÓGICOS E ELÉTRICOS",FORTALEZA,100.00,Concluida,98700.07,
6740,L23,"Tue, 11 Nov 2014","Thu, 14 Aug 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - HOSPITAL GERAL DR.CESAR CALS DE OLIVEIRA - PRÉDIO ANEXO DO HOSPITAL GERAL DR. CÉSAR CALS DE OLIVEIRA - HGCCO",FORTALEZA,100.00,Concluida,725531.66,
6734,L23,"Sat, 15 Nov 2014","Mon, 18 Aug 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - REFORMA E ADAPTAÇÃO DE AUDITÓRIO PARA RECEPÇÃO GERAL - SEDE,FORTALEZA,81.88,Concluida,180083.46,
6735,L23,"Sat, 15 Nov 2014","Mon, 18 Aug 2014",SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SSPDS - REFORMA E ADAPTAÇÃO DA CTIC - SEDE,FORTALEZA,95.54,Concluida,246106.30,
6742,L23,"Sat, 15 Nov 2014","Mon, 18 Aug 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - EMATERCE - REFORMA CETREX",FORTALEZA,100.00,Concluida,497938.72,
6725,IGC EMPREENDIMENTO IMOBILIARIO,"Mon, 29 Sep 2014","Fri, 01 Aug 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEDUC - REFORMA EM MURO E RAMPA DE ACESSO A QUADRA, EEM ALMIR PINTO EM ARACOIABA - CE",ARACOIABA,100.00,Concluida,130283.50,
6744,L23,"Thu, 18 Sep 2014","Wed, 20 Aug 2014","SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA EM REFORMA EM PRÉDIOS PÚBLICOS - CBMCE - MANUTENÇÃO SALA DE MÚSICA",FORTALEZA,96.46,Concluida,25723.91,
